date,currency_code,rate
2003-05-08,LVL,6.6806
2003-05-08,MTL,10.0287
2003-05-08,NOK,0.5471
2003-05-08,ZAR,0.5168
2003-05-08,RUB,0.1217
2003-05-08,SKK,0.1042
2003-05-08,SIT,0.018448
2003-05-08,CHF,2.8541
2003-05-08,SEK,0.4716
2003-05-08,EUR,4.2953
2003-05-08,UAH,0.7096
2003-05-08,USD,3.7852
2003-05-08,HUF,0.017538
2003-05-08,GBP,6.057
2003-05-08,XDR,5.2622
2003-05-09,AUD,2.4307
2003-05-09,CYP,7.3758
2003-05-09,CZK,0.138
2003-05-09,DKK,0.5839
2003-05-09,EEK,0.2771
2003-05-09,HKD,0.4835
2003-05-09,JPY,0.032143
2003-05-09,CAD,2.7039
2003-05-09,LTL,1.2552
2003-05-09,LVL,6.6694
2003-05-09,MTL,10.0898
2003-05-09,NOK,0.5505
2003-05-09,ZAR,0.5193
2003-05-09,RUB,0.1213
2003-05-09,SKK,0.1053
2003-05-09,SIT,0.018614
2003-05-09,CHF,2.8744
2003-05-09,SEK,0.474
2003-05-09,EUR,4.3351
2003-05-09,UAH,0.7071
2003-05-09,USD,3.7659
2003-05-09,HUF,0.017678
2003-05-09,GBP,6.0428
2003-05-09,XDR,5.3029
2003-05-12,AUD,2.4292
2003-05-12,CYP,7.3986
2003-05-12,CZK,0.1381
2003-05-12,DKK,0.5845
2003-05-12,EEK,0.2774
2003-05-12,HKD,0.48
2003-05-12,JPY,0.03209
2003-05-12,CAD,2.6965
2003-05-12,LTL,1.2567
2003-05-12,LVL,6.6554
2003-05-12,MTL,10.0498
2003-05-12,NOK,0.5509
2003-05-12,ZAR,0.5141
2003-05-12,RUB,0.1204
2003-05-12,SKK,0.1054
2003-05-12,SIT,0.018625
2003-05-12,CHF,2.8705
2003-05-12,SEK,0.4726
2003-05-12,EUR,4.34
2003-05-12,UAH,0.7022
2003-05-12,USD,3.7438
2003-05-12,HUF,0.017698
2003-05-12,GBP,6.0232
2003-05-12,XDR,5.3116
2003-05-13,AUD,2.4245
2003-05-13,CYP,7.3745
2003-05-13,CZK,0.1373
2003-05-13,DKK,0.5828
2003-05-13,EEK,0.2765
2003-05-13,HKD,0.4818
2003-05-13,JPY,0.032092
2003-05-13,CAD,2.7062
2003-05-13,LTL,1.2531
2003-05-13,LVL,6.6641
2003-05-13,MTL,10.0745
2003-05-13,NOK,0.5503
2003-05-13,ZAR,0.5104
2003-05-13,RUB,0.1213
2003-05-13,SKK,0.1051
2003-05-13,SIT,0.018564
2003-05-13,CHF,2.8587
2003-05-13,SEK,0.4713
2003-05-13,EUR,4.327
2003-05-13,UAH,0.7047
2003-05-13,USD,3.7591
2003-05-13,HUF,0.017684
2003-05-13,GBP,6.0479
2003-05-13,XDR,5.2582
2003-05-14,AUD,2.4253
2003-05-14,CYP,7.3537
2003-05-14,CZK,0.1373
2003-05-14,DKK,0.5819
2003-05-14,EEK,0.2761
2003-05-14,HKD,0.4816
2003-05-14,JPY,0.032198
2003-05-14,CAD,2.7072
2003-05-14,LTL,1.2515
2003-05-14,LVL,6.6604
2003-05-14,MTL,10.0577
2003-05-14,NOK,0.5493
2003-05-14,ZAR,0.5045
2003-05-14,RUB,0.1212
2003-05-14,SKK,0.1052
2003-05-14,SIT,0.018536
2003-05-14,CHF,2.8535
2003-05-14,SEK,0.4704
2003-05-14,EUR,4.3203
2003-05-14,UAH,0.7042
2003-05-14,USD,3.7576
2003-05-14,HUF,0.017649
2003-05-14,GBP,6.0424
2003-05-14,XDR,5.271
2003-05-15,AUD,2.4349
2003-05-15,CYP,7.3853
2003-05-15,CZK,0.1374
2003-05-15,DKK,0.5832
2003-05-15,EEK,0.2767
2003-05-15,HKD,0.4837
2003-05-15,JPY,0.032601
2003-05-15,CAD,2.7399
2003-05-15,LTL,1.2542
2003-05-15,LVL,6.6997
2003-05-15,MTL,10.0979
2003-05-15,NOK,0.5511
2003-05-15,ZAR,0.4906
2003-05-15,RUB,0.1217
2003-05-15,SKK,0.1054
2003-05-15,SIT,0.018575
2003-05-15,CHF,2.8662
2003-05-15,SEK,0.4716
2003-05-15,EUR,4.33
2003-05-15,UAH,0.7074
2003-05-15,USD,3.7755
2003-05-15,HUF,0.017679
2003-05-15,GBP,6.1072
2003-05-15,XDR,5.2902
2003-05-16,AUD,2.4252
2003-05-16,CYP,7.3536
2003-05-16,CZK,0.1375
2003-05-16,DKK,0.5809
2003-05-16,EEK,0.2756
2003-05-16,HKD,0.484
2003-05-16,JPY,0.032455
2003-05-16,CAD,2.7288
2003-05-16,LTL,1.2492
2003-05-16,LVL,6.6887
2003-05-16,MTL,10.078
2003-05-16,NOK,0.5497
2003-05-16,ZAR,0.4765
2003-05-16,RUB,0.1222
2003-05-16,SKK,0.1051
2003-05-16,SIT,0.018502
2003-05-16,CHF,2.862
2003-05-16,SEK,0.4712
2003-05-16,EUR,4.3129
2003-05-16,UAH,0.7075
2003-05-16,USD,3.7768
2003-05-16,HUF,0.017611
2003-05-16,GBP,6.1206
2003-05-16,XDR,5.2944
2003-05-19,AUD,2.443
2003-05-19,CYP,7.4042
2003-05-19,CZK,0.1387
2003-05-19,DKK,0.5852
2003-05-19,EEK,0.2777
2003-05-19,HKD,0.4757
2003-05-19,JPY,0.032212
2003-05-19,CAD,2.7417
2003-05-19,LTL,1.2585
2003-05-19,LVL,6.6475
2003-05-19,MTL,10.1007
2003-05-19,NOK,0.5502
2003-05-19,ZAR,0.479
2003-05-19,RUB,0.1201
2003-05-19,SKK,0.1061
2003-05-19,SIT,0.018634
2003-05-19,CHF,2.871
2003-05-19,SEK,0.4731
2003-05-19,EUR,4.3448
2003-05-19,UAH,0.6955
2003-05-19,USD,3.7087
2003-05-19,HUF,0.017717
2003-05-19,GBP,6.0682
2003-05-19,XDR,5.3094
2003-05-20,AUD,2.4319
2003-05-20,CYP,7.3771
2003-05-20,CZK,0.1375
2003-05-20,DKK,0.5822
2003-05-20,EEK,0.2762
2003-05-20,HKD,0.4775
2003-05-20,JPY,0.031751
2003-05-20,CAD,2.7347
2003-05-20,LTL,1.252
2003-05-20,LVL,6.6318
2003-05-20,MTL,10.0701
2003-05-20,NOK,0.544
2003-05-20,ZAR,0.4785
2003-05-20,RUB,0.1206
2003-05-20,SKK,0.1052
2003-05-20,SIT,0.018546
2003-05-20,CHF,2.8569
2003-05-20,SEK,0.4717
2003-05-20,EUR,4.3226
2003-05-20,UAH,0.6982
2003-05-20,USD,3.7191
2003-05-20,HUF,0.017635
2003-05-20,GBP,6.0758
2003-05-20,XDR,5.2609
2003-05-21,AUD,2.4626
2003-05-21,CYP,7.4759
2003-05-21,CZK,0.1393
2003-05-21,DKK,0.5901
2003-05-21,EEK,0.2799
2003-05-21,HKD,0.4794
2003-05-21,JPY,0.032072
2003-05-21,CAD,2.7778
2003-05-21,LTL,1.2689
2003-05-21,LVL,6.6915
2003-05-21,MTL,10.1893
2003-05-21,NOK,0.5566
2003-05-21,ZAR,0.4836
2003-05-21,RUB,0.121
2003-05-21,SKK,0.1065
2003-05-21,SIT,0.018789
2003-05-21,CHF,2.9021
2003-05-21,SEK,0.4767
2003-05-21,EUR,4.3809
2003-05-21,UAH,0.7009
2003-05-21,USD,3.739
2003-05-21,HUF,0.017793
2003-05-21,GBP,6.137
2003-05-21,XDR,5.3186
2003-05-22,AUD,2.4329
2003-05-22,CYP,7.368
2003-05-22,CZK,0.1377
2003-05-22,DKK,0.5826
2003-05-22,EEK,0.2764
2003-05-22,HKD,0.4752
2003-05-22,JPY,0.031534
2003-05-22,CAD,2.7328
2003-05-22,LTL,1.253
2003-05-22,LVL,6.6122
2003-05-22,MTL,10.0602
2003-05-22,NOK,0.5533
2003-05-22,ZAR,0.4692
2003-05-22,RUB,0.1204
2003-05-22,SKK,0.1052
2003-05-22,SIT,0.018552
2003-05-22,CHF,2.8597
2003-05-22,SEK,0.4726
2003-05-22,EUR,4.3254
2003-05-22,UAH,0.6946
2003-05-22,USD,3.7061
2003-05-22,HUF,0.017599
2003-05-22,GBP,6.0584
2003-05-22,XDR,5.2452
2003-05-23,AUD,2.4385
2003-05-23,CYP,7.4145
2003-05-23,CZK,0.1388
2003-05-23,DKK,0.586
2003-05-23,EEK,0.2781
2003-05-23,HKD,0.4733
2003-05-23,JPY,0.031531
2003-05-23,CAD,2.6884
2003-05-23,LTL,1.2601
2003-05-23,LVL,6.6162
2003-05-23,MTL,10.1029
2003-05-23,NOK,0.5519
2003-05-23,ZAR,0.4689
2003-05-23,RUB,0.1202
2003-05-23,SKK,0.1057
2003-05-23,SIT,0.018653
2003-05-23,CHF,2.8603
2003-05-23,SEK,0.4747
2003-05-23,EUR,4.3508
2003-05-23,UAH,0.6914
2003-05-23,USD,3.6919
2003-05-23,HUF,0.017666
2003-05-23,GBP,6.0621
2003-05-23,XDR,5.2537
2003-05-26,AUD,2.4229
2003-05-26,CYP,7.405
2003-05-26,CZK,0.1385
2003-05-26,DKK,0.5854
2003-05-26,EEK,0.2777
2003-05-26,HKD,0.4718
2003-05-26,JPY,0.031472
2003-05-26,CAD,2.6735
2003-05-26,LTL,1.2587
2003-05-26,LVL,6.6014
2003-05-26,MTL,10.0812
2003-05-26,NOK,0.5508
2003-05-26,ZAR,0.4649
2003-05-26,RUB,0.1198
2003-05-26,SKK,0.1056
2003-05-26,SIT,0.018634
2003-05-26,CHF,2.8508
2003-05-26,SEK,0.4726
2003-05-26,EUR,4.346
2003-05-26,UAH,0.69
2003-05-26,USD,3.679
2003-05-26,HUF,0.017665
2003-05-26,GBP,6.034
2003-05-26,XDR,5.2356
2003-05-27,AUD,2.4241
2003-05-27,CYP,7.4385
2003-05-27,CZK,0.1392
2003-05-27,DKK,0.5882
2003-05-27,EEK,0.2791
2003-05-27,HKD,0.4705
2003-05-27,JPY,0.031419
2003-05-27,CAD,2.676
2003-05-27,LTL,1.265
2003-05-27,LVL,6.6059
2003-05-27,MTL,10.1118
2003-05-27,NOK,0.5539
2003-05-27,ZAR,0.4626
2003-05-27,RUB,0.1195
2003-05-27,SKK,0.1062
2003-05-27,SIT,0.018722
2003-05-27,CHF,2.8565
2003-05-27,SEK,0.4747
2003-05-27,EUR,4.3668
2003-05-27,UAH,0.688
2003-05-27,USD,3.6709
2003-05-27,HUF,0.017763
2003-05-27,GBP,6.024
2003-05-27,XDR,5.2607
2003-05-28,AUD,2.4172
2003-05-28,CYP,7.4205
2003-05-28,CZK,0.1389
2003-05-28,DKK,0.5869
2003-05-28,EEK,0.2785
2003-05-28,HKD,0.4739
2003-05-28,JPY,0.03143
2003-05-28,CAD,2.6851
2003-05-28,LTL,1.2623
2003-05-28,LVL,6.621
2003-05-28,MTL,10.1097
2003-05-28,NOK,0.553
2003-05-28,ZAR,0.4492
2003-05-28,RUB,0.1207
2003-05-28,SKK,0.1061
2003-05-28,SIT,0.018688
2003-05-28,CHF,2.8649
2003-05-28,SEK,0.4759
2003-05-28,EUR,4.3573
2003-05-28,UAH,0.6928
2003-05-28,USD,3.6977
2003-05-28,HUF,0.017705
2003-05-28,GBP,6.0526
2003-05-28,XDR,5.2217
2003-05-29,AUD,2.4104
2003-05-29,CYP,7.4668
2003-05-29,CZK,0.1401
2003-05-29,DKK,0.5906
2003-05-29,EEK,0.2802
2003-05-29,HKD,0.4802
2003-05-29,JPY,0.031479
2003-05-29,CAD,2.6971
2003-05-29,LTL,1.27
2003-05-29,LVL,6.6756
2003-05-29,MTL,10.1844
2003-05-29,NOK,0.557
2003-05-29,ZAR,0.4537
2003-05-29,RUB,0.1218
2003-05-29,SKK,0.1066
2003-05-29,SIT,0.018804
2003-05-29,CHF,2.8692
2003-05-29,SEK,0.4787
2003-05-29,EUR,4.3849
2003-05-29,UAH,0.7017
2003-05-29,USD,3.7454
2003-05-29,HUF,0.017461
2003-05-29,GBP,6.1233
2003-05-29,XDR,5.2858
2003-05-30,AUD,2.4172
2003-05-30,CYP,7.4774
2003-05-30,CZK,0.1401
2003-05-30,DKK,0.5915
2003-05-30,EEK,0.2807
2003-05-30,HKD,0.476
2003-05-30,JPY,0.031273
2003-05-30,CAD,2.72
2003-05-30,LTL,1.2723
2003-05-30,LVL,6.6493
2003-05-30,MTL,10.1926
2003-05-30,NOK,0.5564
2003-05-30,ZAR,0.4582
2003-05-30,RUB,0.121
2003-05-30,SKK,0.1065
2003-05-30,SIT,0.018833
2003-05-30,CHF,2.8713
2003-05-30,SEK,0.4806
2003-05-30,EUR,4.3915
2003-05-30,UAH,0.6955
2003-05-30,USD,3.7109
2003-05-30,HUF,0.017622
2003-05-30,GBP,6.1171
2003-05-30,XDR,5.2885
2003-06-02,AUD,2.4423
2003-06-02,CYP,7.4685
2003-06-02,CZK,0.1401
2003-06-02,DKK,0.5905
2003-06-02,EEK,0.2802
2003-06-02,HKD,0.4813
2003-06-02,JPY,0.031666
2003-06-02,CAD,2.7304
2003-06-02,LTL,1.2699
2003-06-02,LVL,6.6768
2003-06-02,MTL,10.1918
2003-06-02,NOK,0.5569
2003-06-02,ZAR,0.4598
2003-06-02,RUB,0.1224
2003-06-02,SKK,0.1067
2003-06-02,SIT,0.018796
2003-06-02,CHF,2.8706
2003-06-02,SEK,0.4809
2003-06-02,EUR,4.384
2003-06-02,UAH,0.7032
2003-06-02,USD,3.7512
2003-06-02,HUF,0.01753
2003-06-02,GBP,6.1139
2003-06-02,XDR,5.2657
2003-06-03,AUD,2.4711
2003-06-03,CYP,7.521
2003-06-03,CZK,0.141
2003-06-03,DKK,0.5945
2003-06-03,EEK,0.2821
2003-06-03,HKD,0.4808
2003-06-03,JPY,0.031605
2003-06-03,CAD,2.7427
2003-06-03,LTL,1.2786
2003-06-03,LVL,6.6981
2003-06-03,MTL,10.2513
2003-06-03,NOK,0.5595
2003-06-03,ZAR,0.4654
2003-06-03,RUB,0.122
2003-06-03,SKK,0.1071
2003-06-03,SIT,0.018918
2003-06-03,CHF,2.8792
2003-06-03,SEK,0.4839
2003-06-03,EUR,4.4137
2003-06-03,UAH,0.7027
2003-06-03,USD,3.7499
2003-06-03,HUF,0.017384
2003-06-03,GBP,6.1545
2003-06-03,XDR,5.3433
2003-06-04,AUD,2.517
2003-06-04,CYP,7.5693
2003-06-04,CZK,0.1412
2003-06-04,DKK,0.5984
2003-06-04,EEK,0.2841
2003-06-04,HKD,0.486
2003-06-04,JPY,0.031961
2003-06-04,CAD,2.7846
2003-06-04,LTL,1.2869
2003-06-04,LVL,6.7551
2003-06-04,MTL,10.3249
2003-06-04,NOK,0.5504
2003-06-04,ZAR,0.4693
2003-06-04,RUB,0.1233
2003-06-04,SKK,0.1078
2003-06-04,SIT,0.019043
2003-06-04,CHF,2.8913
2003-06-04,SEK,0.4877
2003-06-04,EUR,4.4428
2003-06-04,UAH,0.7101
2003-06-04,USD,3.7869
2003-06-04,HUF,0.017318
2003-06-04,GBP,6.1852
2003-06-04,XDR,5.358
2003-06-05,AUD,2.5388
2003-06-05,CYP,7.5902
2003-06-05,CZK,0.1417
2003-06-05,DKK,0.6008
2003-06-05,EEK,0.2849
2003-06-05,HKD,0.4898
2003-06-05,JPY,0.032297
2003-06-05,CAD,2.8164
2003-06-05,LTL,1.2914
2003-06-05,LVL,6.7885
2003-06-05,MTL,10.3791
2003-06-05,NOK,0.5463
2003-06-05,ZAR,0.4635
2003-06-05,RUB,0.1247
2003-06-05,SKK,0.1065
2003-06-05,SIT,0.019106
2003-06-05,CHF,2.8922
2003-06-05,SEK,0.4889
2003-06-05,EUR,4.4604
2003-06-05,UAH,0.716
2003-06-05,USD,3.8218
2003-06-05,HUF,0.016597
2003-06-05,GBP,6.2598
2003-06-05,XDR,5.3925
2003-06-06,AUD,2.4944
2003-06-06,CYP,7.567
2003-06-06,CZK,0.1416
2003-06-06,DKK,0.5976
2003-06-06,EEK,0.2834
2003-06-06,HKD,0.4792
2003-06-06,JPY,0.031732
2003-06-06,CAD,2.7906
2003-06-06,LTL,1.2848
2003-06-06,LVL,6.6977
2003-06-06,MTL,10.3136
2003-06-06,NOK,0.5446
2003-06-06,ZAR,0.4679
2003-06-06,RUB,0.1223
2003-06-06,SKK,0.107
2003-06-06,SIT,0.019002
2003-06-06,CHF,2.8729
2003-06-06,SEK,0.4862
2003-06-06,EUR,4.4369
2003-06-06,UAH,0.7002
2003-06-06,USD,3.7437
2003-06-06,HUF,0.016898
2003-06-06,GBP,6.2426
2003-06-06,XDR,5.3248
2003-06-09,AUD,2.4677
2003-06-09,CYP,7.4935
2003-06-09,CZK,0.1402
2003-06-09,DKK,0.5917
2003-06-09,EEK,0.2807
2003-06-09,HKD,0.4802
2003-06-09,JPY,0.031627
2003-06-09,CAD,2.756
2003-06-09,LTL,1.2723
2003-06-09,LVL,6.6708
2003-06-09,MTL,10.2191
2003-06-09,NOK,0.5395
2003-06-09,ZAR,0.463
2003-06-09,RUB,0.1228
2003-06-09,SKK,0.1062
2003-06-09,SIT,0.018817
2003-06-09,CHF,2.8426
2003-06-09,SEK,0.4817
2003-06-09,EUR,4.3927
2003-06-09,UAH,0.7015
2003-06-09,USD,3.744
2003-06-09,HUF,0.016863
2003-06-09,GBP,6.1765
2003-06-09,XDR,5.2905
2003-06-10,AUD,2.4897
2003-06-10,CYP,7.5635
2003-06-10,CZK,0.1418
2003-06-10,DKK,0.5976
2003-06-10,EEK,0.2835
2003-06-10,HKD,0.4858
2003-06-10,JPY,0.03205
2003-06-10,CAD,2.7863
2003-06-10,LTL,1.285
2003-06-10,LVL,6.749
2003-06-10,MTL,10.3296
2003-06-10,NOK,0.5387
2003-06-10,ZAR,0.474
2003-06-10,RUB,0.1241
2003-06-10,SKK,0.1071
2003-06-10,SIT,0.019
2003-06-10,CHF,2.8758
2003-06-10,SEK,0.4865
2003-06-10,EUR,4.4371
2003-06-10,UAH,0.7097
2003-06-10,USD,3.7882
2003-06-10,HUF,0.016833
2003-06-10,GBP,6.256
2003-06-10,XDR,5.3558
2003-06-11,AUD,2.4925
2003-06-11,CYP,7.577
2003-06-11,CZK,0.1417
2003-06-11,DKK,0.5979
2003-06-11,EEK,0.2837
2003-06-11,HKD,0.4855
2003-06-11,JPY,0.032168
2003-06-11,CAD,2.7833
2003-06-11,LTL,1.2855
2003-06-11,LVL,6.7529
2003-06-11,MTL,10.3485
2003-06-11,NOK,0.5432
2003-06-11,ZAR,0.4782
2003-06-11,RUB,0.1241
2003-06-11,SKK,0.1069
2003-06-11,SIT,0.018999
2003-06-11,CHF,2.8862
2003-06-11,SEK,0.4871
2003-06-11,EUR,4.439
2003-06-11,UAH,0.7098
2003-06-11,USD,3.7867
2003-06-11,HUF,0.017214
2003-06-11,GBP,6.2929
2003-06-11,XDR,5.3755
2003-06-12,AUD,2.5187
2003-06-12,CYP,7.6043
2003-06-12,CZK,0.1423
2003-06-12,DKK,0.5998
2003-06-12,EEK,0.2846
2003-06-12,HKD,0.4857
2003-06-12,JPY,0.032173
2003-06-12,CAD,2.8061
2003-06-12,LTL,1.2896
2003-06-12,LVL,6.7732
2003-06-12,MTL,10.3877
2003-06-12,NOK,0.5419
2003-06-12,ZAR,0.4757
2003-06-12,RUB,0.1242
2003-06-12,SKK,0.1074
2003-06-12,SIT,0.019058
2003-06-12,CHF,2.8997
2003-06-12,SEK,0.4898
2003-06-12,EUR,4.4527
2003-06-12,UAH,0.7103
2003-06-12,USD,3.7813
2003-06-12,HUF,0.017269
2003-06-12,GBP,6.3546
2003-06-12,XDR,5.3799
2003-06-13,AUD,2.5071
2003-06-13,CYP,7.5837
2003-06-13,CZK,0.142
2003-06-13,DKK,0.5983
2003-06-13,EEK,0.2839
2003-06-13,HKD,0.4835
2003-06-13,JPY,0.032053
2003-06-13,CAD,2.7992
2003-06-13,LTL,1.2865
2003-06-13,LVL,6.7484
2003-06-13,MTL,10.3502
2003-06-13,NOK,0.5429
2003-06-13,ZAR,0.482
2003-06-13,RUB,0.1236
2003-06-13,SKK,0.1074
2003-06-13,SIT,0.019008
2003-06-13,CHF,2.8686
2003-06-13,SEK,0.4887
2003-06-13,EUR,4.4418
2003-06-13,UAH,0.7065
2003-06-13,USD,3.7701
2003-06-13,HUF,0.017129
2003-06-13,GBP,6.3112
2003-06-13,XDR,5.3781
2003-06-16,AUD,2.4859
2003-06-16,CYP,7.5537
2003-06-16,CZK,0.1415
2003-06-16,DKK,0.5961
2003-06-16,EEK,0.2829
2003-06-16,HKD,0.4771
2003-06-16,JPY,0.031643
2003-06-16,CAD,2.7899
2003-06-16,LTL,1.2819
2003-06-16,LVL,6.6677
2003-06-16,MTL,10.2899
2003-06-16,NOK,0.5383
2003-06-16,ZAR,0.4774
2003-06-16,RUB,0.1223
2003-06-16,SKK,0.107
2003-06-16,SIT,0.01894
2003-06-16,CHF,2.8704
2003-06-16,SEK,0.4866
2003-06-16,EUR,4.4257
2003-06-16,UAH,0.6975
2003-06-16,USD,3.7213
2003-06-16,HUF,0.017044
2003-06-16,GBP,6.2391
2003-06-16,XDR,5.352
2003-06-17,AUD,2.4902
2003-06-17,CYP,7.5144
2003-06-17,CZK,0.1406
2003-06-17,DKK,0.594
2003-06-17,EEK,0.2796
2003-06-17,HKD,0.477
2003-06-17,JPY,0.031616
2003-06-17,CAD,2.7744
2003-06-17,LTL,1.2767
2003-06-17,LVL,6.6603
2003-06-17,MTL,10.2697
2003-06-17,NOK,0.5361
2003-06-17,ZAR,0.4757
2003-06-17,RUB,0.1224
2003-06-17,SKK,0.1062
2003-06-17,SIT,0.018859
2003-06-17,CHF,2.8609
2003-06-17,SEK,0.4859
2003-06-17,EUR,4.4098
2003-06-17,UAH,0.6978
2003-06-17,USD,3.7245
2003-06-17,HUF,0.016745
2003-06-17,GBP,6.263
2003-06-17,XDR,5.3086
2003-06-18,AUD,2.5005
2003-06-18,CYP,7.4708
2003-06-18,CZK,0.1396
2003-06-18,DKK,0.5898
2003-06-18,EEK,0.2799
2003-06-18,HKD,0.4776
2003-06-18,JPY,0.031461
2003-06-18,CAD,2.7774
2003-06-18,LTL,1.2687
2003-06-18,LVL,6.6515
2003-06-18,MTL,10.2194
2003-06-18,NOK,0.5361
2003-06-18,ZAR,0.4719
2003-06-18,RUB,0.1226
2003-06-18,SKK,0.1056
2003-06-18,SIT,0.01874
2003-06-18,CHF,2.8394
2003-06-18,SEK,0.4838
2003-06-18,EUR,4.379
2003-06-18,UAH,0.6983
2003-06-18,USD,3.7257
2003-06-18,HUF,0.01664
2003-06-18,GBP,6.2615
2003-06-18,XDR,5.2835
2003-06-20,AUD,2.5475
2003-06-20,CYP,7.5655
2003-06-20,CZK,0.1407
2003-06-20,DKK,0.5971
2003-06-20,EEK,0.2833
2003-06-20,HKD,0.4861
2003-06-20,JPY,0.032047
2003-06-20,CAD,2.8182
2003-06-20,LTL,1.2837
2003-06-20,LVL,6.7717
2003-06-20,MTL,10.3596
2003-06-20,NOK,0.5431
2003-06-20,ZAR,0.4784
2003-06-20,RUB,0.125
2003-06-20,SKK,0.1064
2003-06-20,SIT,0.018956
2003-06-20,CHF,2.8712
2003-06-20,SEK,0.489
2003-06-20,EUR,4.4334
2003-06-20,UAH,0.7104
2003-06-20,USD,3.7916
2003-06-20,HUF,0.016822
2003-06-20,GBP,6.3643
2003-06-20,XDR,5.3769
2003-06-23,AUD,2.5467
2003-06-23,CYP,7.5357
2003-06-23,CZK,0.1404
2003-06-23,DKK,0.5948
2003-06-23,EEK,0.2823
2003-06-23,HKD,0.491
2003-06-23,JPY,0.032428
2003-06-23,CAD,2.809
2003-06-23,LTL,1.279
2003-06-23,LVL,6.8007
2003-06-23,MTL,10.3339
2003-06-23,NOK,0.5385
2003-06-23,ZAR,0.4819
2003-06-23,RUB,0.1259
2003-06-23,SKK,0.1061
2003-06-23,SIT,0.018881
2003-06-23,CHF,2.8848
2003-06-23,SEK,0.4863
2003-06-23,EUR,4.4167
2003-06-23,UAH,0.7174
2003-06-23,USD,3.8265
2003-06-23,HUF,0.017002
2003-06-23,GBP,6.349
2003-06-23,XDR,5.3699
2003-06-24,AUD,2.5683
2003-06-24,CYP,7.6367
2003-06-24,CZK,0.1416
2003-06-24,DKK,0.6023
2003-06-24,EEK,0.2859
2003-06-24,HKD,0.4961
2003-06-24,JPY,0.032841
2003-06-24,CAD,2.849
2003-06-24,LTL,1.2952
2003-06-24,LVL,6.8855
2003-06-24,MTL,10.47
2003-06-24,NOK,0.5466
2003-06-24,ZAR,0.4858
2003-06-24,RUB,0.1276
2003-06-24,SKK,0.1066
2003-06-24,SIT,0.01912
2003-06-24,CHF,2.9239
2003-06-24,SEK,0.4901
2003-06-24,EUR,4.4728
2003-06-24,UAH,0.7249
2003-06-24,USD,3.872
2003-06-24,HUF,0.01716
2003-06-24,GBP,6.4538
2003-06-24,XDR,5.4636
2003-06-25,AUD,2.5815
2003-06-25,CYP,7.6334
2003-06-25,CZK,0.1418
2003-06-25,DKK,0.6016
2003-06-25,EEK,0.2855
2003-06-25,HKD,0.4971
2003-06-25,JPY,0.032923
2003-06-25,CAD,2.8538
2003-06-25,LTL,1.2941
2003-06-25,LVL,6.892
2003-06-25,MTL,10.4619
2003-06-25,NOK,0.5451
2003-06-25,ZAR,0.4992
2003-06-25,RUB,0.1278
2003-06-25,SKK,0.1072
2003-06-25,SIT,0.019103
2003-06-25,CHF,2.9192
2003-06-25,SEK,0.4875
2003-06-25,EUR,4.4667
2003-06-25,UAH,0.7262
2003-06-25,USD,3.8788
2003-06-25,HUF,0.01719
2003-06-25,GBP,6.4552
2003-06-25,XDR,5.4536
2003-06-26,AUD,2.601
2003-06-26,CYP,7.6099
2003-06-26,CZK,0.1414
2003-06-26,DKK,0.6004
2003-06-26,EEK,0.285
2003-06-26,HKD,0.498
2003-06-26,JPY,0.03272
2003-06-26,CAD,2.8814
2003-06-26,LTL,1.2913
2003-06-26,LVL,6.8901
2003-06-26,MTL,10.4547
2003-06-26,NOK,0.5373
2003-06-26,ZAR,0.505
2003-06-26,RUB,0.1281
2003-06-26,SKK,0.107
2003-06-26,SIT,0.019057
2003-06-26,CHF,2.8937
2003-06-26,SEK,0.486
2003-06-26,EUR,4.4579
2003-06-26,UAH,0.7274
2003-06-26,USD,3.8884
2003-06-26,HUF,0.016979
2003-06-26,GBP,6.4692
2003-06-26,XDR,5.4482
2003-06-27,AUD,2.6168
2003-06-27,CYP,7.6772
2003-06-27,CZK,0.1422
2003-06-27,DKK,0.6046
2003-06-27,EEK,0.2869
2003-06-27,HKD,0.5043
2003-06-27,JPY,0.032808
2003-06-27,CAD,2.9062
2003-06-27,LTL,1.2995
2003-06-27,LVL,6.937
2003-06-27,MTL,10.534
2003-06-27,NOK,0.5402
2003-06-27,ZAR,0.5279
2003-06-27,RUB,0.1296
2003-06-27,SKK,0.1075
2003-06-27,SIT,0.019192
2003-06-27,CHF,2.9051
2003-06-27,SEK,0.4894
2003-06-27,EUR,4.4896
2003-06-27,UAH,0.7368
2003-06-27,USD,3.9336
2003-06-27,HUF,0.016704
2003-06-27,GBP,6.518
2003-06-27,XDR,5.522
2003-06-30,AUD,2.6027
2003-06-30,CYP,7.6013
2003-06-30,CZK,0.1414
2003-06-30,DKK,0.5999
2003-06-30,EEK,0.2849
2003-06-30,HKD,0.4999
2003-06-30,JPY,0.03251
2003-06-30,CAD,2.8862
2003-06-30,LTL,1.2909
2003-06-30,LVL,6.8691
2003-06-30,MTL,10.4416
2003-06-30,NOK,0.5387
2003-06-30,ZAR,0.5252
2003-06-30,RUB,0.1285
2003-06-30,SKK,0.1073
2003-06-30,SIT,0.019053
2003-06-30,CHF,2.8726
2003-06-30,SEK,0.4864
2003-06-30,EUR,4.457
2003-06-30,UAH,0.7311
2003-06-30,USD,3.8966
2003-06-30,HUF,0.016768
2003-06-30,GBP,6.424
2003-06-30,XDR,5.4744
