date,XAU,AUD,ATS,BEF,CZK,DKK,EEK,FIM,FRF,GRD,ESP,NLG,IEP,JPY,CAD,LUF,NOK,PTE,EUR,USD,CHF,SEK,HUF,GBP,ITL,XDR,CYP,HKD,LTL,LVL,MTL,ZAR,RUB,SKK,SIT,UAH,BGN,RON,THB,NZD,SGD,ISK,HRK,TRY,PHP,MXN,BRL,MYR,IDR,KRW,CNY,ILS,INR,CLP
2003-11-17,49.49,2.7744,,,0.143,0.615,0.2923,,,,,,,0.035418,2.9706,,0.5568,,4.5748,3.8703,2.9332,0.5105,0.017701,6.5406,,5.599,7.845,0.4984,1.3253,7.0311,10.6713,0.5763,0.1295,0.1116,0.019382,0.7256,,,,,,,,,,,,,,,,,,
2003-11-18,49,2.7953,,,0.1431,0.6166,0.2932,,,,,,,0.035782,2.9774,,0.5598,,4.5869,3.8968,2.9472,0.5112,0.017843,6.6037,,5.593,7.8711,0.5026,1.3287,7.0775,10.7196,0.5796,0.1308,0.1121,0.019432,0.7313,,,,,,,,,,,,,,,,,,
2003-11-19,49.33,2.7922,,,0.1448,0.6204,0.2949,,,,,,,0.035662,2.973,,0.5642,,4.6143,3.8694,2.9766,0.5129,0.017868,6.5642,,5.6252,7.9059,0.4987,1.3366,7.0631,10.7459,0.5884,0.1298,0.1127,0.01954,0.7256,,,,,,,,,,,,,,,,,,
2003-11-20,49.14,2.8012,,,0.1451,0.6215,0.2952,,,,,,,0.035534,2.9765,,0.5652,,4.6223,3.8783,2.9829,0.5148,0.017906,6.599,,5.6052,7.9203,0.4996,1.3377,7.071,10.7696,0.5887,0.1301,0.1129,0.019564,0.727,,,,,,,,,,,,,,,,,,
2003-11-21,49.18,2.8254,,,0.1457,0.6254,0.2973,,,,,,,0.03592,3.0015,,0.5698,,4.6514,3.913,3.0081,0.5183,0.01805,6.6682,,5.6442,7.9702,0.5043,1.3474,7.1335,10.8513,0.5965,0.1313,0.1135,0.019688,0.7337,,,,,,,,,,,,,,,,,,
2003-11-24,49.77,2.8449,,,0.146,0.6255,0.2972,,,,,,,0.036149,3.0168,,0.5699,,4.6516,3.9363,2.9994,0.52,0.018015,6.6877,,5.6423,7.9733,0.5076,1.3472,7.1618,10.8682,0.6013,0.1325,0.1136,0.019687,0.7387,,,,,,,,,,,,,,,,,,
2003-11-25,49.6,2.8338,,,0.1457,0.6248,0.297,,,,,,,0.035919,2.9959,,0.5693,,4.6468,3.9456,2.9917,0.5185,0.017732,6.6971,,5.6568,7.9541,0.508,1.3457,7.1588,10.8621,0.5997,0.1327,0.1132,0.019661,0.7393,,,,,,,,,,,,,,,,,,
2003-11-26,49.71,2.8303,,,0.1462,0.626,0.2976,,,,,,,0.035922,3.0016,,0.571,,4.6568,3.9349,3.0038,0.5182,0.017788,6.6927,,5.6874,7.9767,0.5065,1.3489,7.1555,10.8715,0.6059,0.1323,0.1137,0.019698,0.7372,,,,,,,,,,,,,,,,,,
2003-11-27,50.09,2.8306,,,0.1457,0.6271,0.2983,,,,,,,0.035868,2.9968,,0.5716,,4.6662,3.917,3.0141,0.5168,0.017739,6.7009,,5.6792,7.9832,0.5041,1.352,7.1485,10.8516,0.609,0.1317,0.1139,0.019739,0.7343,,,,,,,,,,,,,,,,,,
2003-11-28,49.79,2.85,,,0.147,0.6336,0.3011,,,,,,,0.036004,3.0249,,0.5772,,4.7127,3.935,3.0469,0.5231,0.01777,6.76,,5.7358,8.0752,0.5065,1.3651,7.1867,10.9866,0.6146,0.1322,0.1148,0.019931,0.7394,,,,,,,,,,,,,,,,,,
2003-12-01,50.41,2.8152,,,0.1453,0.6249,0.2972,,,,,,,0.035448,2.9775,,0.5693,,4.6494,3.8738,2.997,0.5152,0.017758,6.6715,,5.6588,7.9668,0.4991,1.3467,7.0907,10.839,0.6049,0.1304,0.1133,0.019666,0.7265,,,,,,,,,,,,,,,,,,
2003-12-02,49.86,2.8399,,,0.1447,0.6275,0.2984,,,,,,,0.035557,2.9898,,0.572,,4.6692,3.903,2.9997,0.5179,0.017055,6.7062,,5.6363,7.9918,0.5025,1.3523,7.1302,10.889,0.6112,0.1314,0.1134,0.019749,0.7315,,,,,,,,,,,,,,,,,,
2003-12-03,50.35,2.832,,,0.144,0.6267,0.2981,,,,,,,0.035567,2.9704,,0.5723,,4.6636,3.8525,2.9949,0.5174,0.017223,6.6623,,5.6352,7.9802,0.4962,1.3507,7.0859,10.8532,0.6114,0.1297,0.1135,0.019724,0.722,,,,,,,,,,,,,,,,,,
2003-12-04,49.77,2.8234,,,0.143,0.6227,0.2961,,,,,,,0.03549,2.9363,,0.5722,,4.6337,3.8385,2.9746,0.5168,0.017152,6.6163,,5.58,7.9439,0.4943,1.3419,7.0496,10.7886,0.6192,0.1292,0.1127,0.019593,0.7194,,,,,,,,,,,,,,,,,,
2003-12-05,49.63,2.8185,,,0.1434,0.6225,0.296,,,,,,,0.035467,2.9223,,0.5731,,4.6318,3.8371,2.9724,0.5167,0.017264,6.6051,,5.5802,7.9393,0.4943,1.3414,7.0483,10.7804,0.6058,0.1295,0.1129,0.019584,0.7184,,,,,,,,,,,,,,,,,,
2003-12-08,49.65,2.8235,,,0.1441,0.6251,0.2973,,,,,,,0.035487,2.9263,,0.576,,4.6518,3.8186,3.0015,0.5198,0.01733,6.6124,,5.5978,7.9736,0.4916,1.3472,7.046,10.8106,0.6036,0.1292,0.1132,0.019661,0.7151,,,,,,,,,,,,,,,,,,
2003-12-09,49.87,2.8262,,,0.1452,0.6276,0.2985,,,,,,,0.035529,2.9347,,0.5758,,4.6708,3.8084,3.0197,0.5229,0.01742,6.6229,,5.5921,8.0075,0.4903,1.3527,7.0508,10.8434,0.5959,0.1288,0.1136,0.019741,0.7137,,,,,,,,,,,,,,,,,,
2003-12-10,49.93,2.8141,,,0.1452,0.6252,0.2974,,,,,,,0.035172,2.9093,,0.5719,,4.6529,3.813,3.0078,0.5202,0.017583,6.6243,,5.5691,7.9741,0.4911,1.3477,7.0365,10.8182,0.5932,0.1291,0.113,0.019665,0.7141,,,,,,,,,,,,,,,,,,
2003-12-11,50.26,2.8117,,,0.1449,0.6246,0.297,,,,,,,0.035293,2.8991,,0.5691,,4.6465,3.8227,2.9934,0.5179,0.017663,6.6483,,5.5569,7.9652,0.4921,1.3459,7.046,10.8159,0.5917,0.1298,0.1128,0.019637,0.7151,,,,,,,,,,,,,,,,,,
2003-12-12,49.66,2.8198,,,0.1448,0.6261,0.2977,,,,,,,0.035265,2.8923,,0.5695,,4.6573,3.8035,3.0045,0.5188,0.017722,6.6514,,5.5804,7.9776,0.49,1.349,7.04,10.8322,0.5927,0.1294,0.1131,0.019684,0.7123,,,,,,,,,,,,,,,,,,
2003-12-15,49.79,2.8162,,,0.145,0.6259,0.2976,,,,,,,0.035238,2.8827,,0.568,,4.6565,3.8072,2.9993,0.5184,0.017664,6.6351,,5.5687,7.9687,0.4904,1.3488,7.0382,10.8278,0.5947,0.1295,0.1131,0.019676,0.7135,,,,,,,,,,,,,,,,,,
2003-12-16,49.87,2.7937,,,0.1442,0.6229,0.2963,,,,,,,0.034867,2.8525,,0.5623,,4.6344,3.7532,2.981,0.5126,0.017551,6.5541,,5.5424,7.9363,0.4835,1.3424,6.968,10.7502,0.5953,0.1283,0.1126,0.019582,0.7027,,,,,,,,,,,,,,,,,,
2003-12-17,49.24,2.7854,,,0.1434,0.6228,0.2962,,,,,,,0.034938,2.8196,,0.5656,,4.635,3.7543,2.9821,0.5138,0.017535,6.5824,,5.5201,7.9339,0.4835,1.3426,6.9673,10.7578,0.5862,0.1283,0.1127,0.01958,0.7044,,,,,,,,,,,,,,,,,,
2003-12-18,49.29,2.777,,,0.1437,0.6256,0.2977,,,,,,,0.034833,2.8266,,0.5596,,4.6566,3.7465,2.9929,0.5124,0.017665,6.6145,,5.5455,7.9689,0.4825,1.3488,6.9798,10.8042,0.5688,0.1281,0.1131,0.019666,0.7019,,,,,,,,,,,,,,,,,,
2003-12-19,49.08,2.7621,,,0.1434,0.6246,0.2971,,,,,,,0.034735,2.8013,,0.5571,,4.6479,3.7406,2.989,0.5125,0.017727,6.6233,,5.5275,7.9492,0.4816,1.3463,6.9699,10.7902,0.5591,0.1278,0.1131,0.019636,0.7016,,,,,,,,,,,,,,,,,,
2003-12-22,49.26,2.7525,,,0.143,0.6246,0.297,,,,,,,0.034806,2.7952,,0.5576,,4.6477,3.7373,2.989,0.5128,0.017695,6.5953,,5.518,7.9441,0.4815,1.3463,6.9644,10.7798,0.5414,0.1277,0.1129,0.019632,0.7013,,,,,,,,,,,,,,,,,,
2003-12-23,49.33,2.7545,,,0.1429,0.6247,0.2971,,,,,,,0.034875,2.8172,,0.5557,,4.6483,3.7416,2.9773,0.5098,0.017745,6.6041,,5.5172,7.9356,0.482,1.3465,6.9507,10.7874,0.5451,0.1279,0.113,0.019632,0.7016,,,,,,,,,,,,,,,,,,
2003-12-24,49.24,2.7755,,,0.1433,0.6257,0.2976,,,,,,,0.034965,2.8387,,0.5541,,4.656,3.7534,2.9843,0.5127,0.017894,6.6268,,5.5403,7.9535,0.4832,1.3487,6.9884,10.8091,0.5501,0.1283,0.1131,0.019663,0.7028,,,,,,,,,,,,,,,,,,
2003-12-29,49.39,2.7823,,,0.1435,0.6274,0.2984,,,,,,,0.035003,2.8535,,0.5551,,4.6699,3.7433,2.9936,0.5143,0.017912,6.6409,,5.5568,7.9698,0.4822,1.3527,6.9888,10.835,0.554,0.127,0.1136,0.01972,0.7017,,,,,,,,,,,,,,,,,,
2003-12-30,49.6,2.8076,,,0.1444,0.6315,0.3004,,,,,,,0.035163,2.8697,,0.5578,,4.7007,3.7604,3.013,0.5179,0.018,6.6719,,5.5672,8.0148,0.4844,1.3616,7.027,10.8989,0.5659,0.1285,0.1142,0.019846,0.7053,,,,,,,,,,,,,,,,,,
2003-12-31,50.31,2.8088,,,0.1448,0.6336,0.3014,,,,,,,0.03498,2.8964,,0.5604,,4.717,3.7405,3.0281,0.5192,0.017983,6.6686,,5.5891,8.0522,0.4818,1.3664,7.0146,10.9228,0.5652,0.1278,0.1145,0.019916,0.7013,,,,,,,,,,,,,,,,,,
2004-01-02,50.2,2.8139,,,0.1454,0.6325,0.301,,,,,,,0.034898,2.8854,,0.5607,,4.7089,3.7327,3.0194,0.5198,0.017954,6.6746,,5.5402,8.0316,0.4805,1.3639,7.0047,10.9078,0.5611,0.1276,0.1145,0.019882,0.7001,,,,,,,,,,,,,,,,,,
2004-01-05,49.83,2.8436,,,0.1448,0.6298,0.2998,,,,,,,0.034655,2.879,,0.5579,,4.6904,3.7079,3.0038,0.5172,0.017917,6.6578,,5.5184,8.002,0.477,1.3582,6.9663,10.8675,0.5753,0.1267,0.1142,0.019799,0.6974,,,,,,,,,,,,,,,,,,
2004-01-06,50.13,2.8336,,,0.1442,0.6271,0.2985,,,,,,,0.034564,2.8691,,0.5481,,4.6704,3.6707,2.9838,0.5132,0.018005,6.6739,,5.5057,7.9666,0.4729,1.3524,6.9273,10.8287,0.5805,0.1255,0.1143,0.019706,0.6878,,,,,,,,,,,,,,,,,,
2004-01-07,50.07,2.8338,,,0.1445,0.6285,0.2992,,,,,,,0.034799,2.8644,,0.5473,,4.6808,3.6938,2.9812,0.5144,0.017854,6.7103,,5.4923,7.9864,0.476,1.3555,6.9593,10.8616,0.5656,0.1264,0.1146,0.019746,0.6883,,,,,,,,,,,,,,,,,,
2004-01-08,50.09,2.8405,,,0.1441,0.6262,0.298,,,,,,,0.034937,2.8653,,0.5416,,4.6634,3.7078,2.9716,0.5132,0.017698,6.7181,,5.4903,7.9567,0.4777,1.3504,6.9619,10.8388,0.5567,0.1274,0.1141,0.019671,0.6951,,,,,,,,,,,,,,,,,,
2004-01-09,50.2,2.8557,,,0.1446,0.6299,0.2998,,,,,,,0.03453,2.8743,,0.5391,,4.6913,3.6845,2.9947,0.5138,0.017411,6.7549,,5.5301,8.0049,0.4745,1.3585,6.9537,10.8897,0.555,0.1271,0.1152,0.019764,0.6899,,,,,,,,,,,,,,,,,,
2004-01-12,50.15,2.8424,,,0.1441,0.6308,0.3002,,,,,,,0.034244,2.8701,,0.5439,,4.6977,3.6456,3.0017,0.5143,0.017405,6.7666,,5.524,8.0125,0.4696,1.3604,6.9267,10.8983,0.5464,0.1263,0.1155,0.0198,0.683,,,,,,,,,,,,,,,,,,
2004-01-13,49.84,2.8755,,,0.1445,0.6317,0.3007,,,,,,,0.034651,2.8893,,0.5476,,4.7053,3.6868,3.009,0.5158,0.017476,6.7966,,5.5173,8.0158,0.4752,1.3626,6.9749,10.9298,0.5367,0.1276,0.1158,0.019824,0.69,,,,,,,,,,,,,,,,,,
2004-01-14,50.44,2.8995,,,0.1453,0.6355,0.3025,,,,,,,0.03515,2.9269,,0.5535,,4.7335,3.7363,3.0306,0.5163,0.017752,6.8621,,5.5621,8.0735,0.4811,1.3707,7.0434,11.0081,0.5254,0.1294,0.1167,0.019938,0.6995,,,,,,,,,,,,,,,,,,
2004-01-15,50.4,2.8993,,,0.1452,0.6356,0.3026,,,,,,,0.035295,2.8985,,0.5555,,4.7339,3.7433,3.0288,0.5161,0.017787,6.836,,5.578,8.0735,0.4822,1.3709,7.0429,11.004,0.5224,0.1295,0.1161,0.019932,0.7008,,,,,,,,,,,,,,,,,,
2004-01-16,49.64,2.9021,,,0.1444,0.6343,0.302,,,,,,,0.035703,2.9202,,0.5496,,4.7247,3.7823,3.0165,0.5135,0.017684,6.8548,,5.5803,8.053,0.4871,1.3683,7.0809,11.0017,0.5042,0.1314,0.1158,0.019885,0.7089,,,,,,,,,,,,,,,,,,
2004-01-19,49.66,2.8884,,,0.1436,0.6331,0.3014,,,,,,,0.035596,2.9284,,0.5469,,4.7157,3.8165,3.0039,0.5141,0.017809,6.822,,5.6079,8.0384,0.4914,1.3657,7.0993,10.9821,0.5245,0.1325,0.1157,0.01985,0.7152,,,,,,,,,,,,,,,,,,
2004-01-20,49.88,2.8939,,,0.1445,0.6359,0.3027,,,,,,,0.03537,2.9218,,0.5499,,4.7358,3.7951,3.0134,0.5168,0.01792,6.8343,,5.6318,8.0774,0.4886,1.3716,7.0927,11.0186,0.5227,0.1319,0.1163,0.019944,0.7111,,,,,,,,,,,,,,,,,,
2004-01-21,49.94,2.8882,,,0.1435,0.6345,0.302,,,,,,,0.034964,2.8988,,0.5451,,4.7255,3.7334,3.0111,0.515,0.017895,6.8525,,5.5908,8.0592,0.4805,1.3688,7.0278,10.9883,0.5245,0.1297,0.1164,0.019897,0.6998,,,,,,,,,,,,,,,,,,
2004-01-22,48.91,2.8757,,,0.1431,0.6322,0.301,,,,,,,0.034771,2.8553,,0.55,,4.7089,3.7033,3.0029,0.5162,0.017867,6.8196,,5.5704,8.0302,0.4766,1.3639,6.9881,10.9458,0.5159,0.129,0.1162,0.019834,0.6951,,,,,,,,,,,,,,,,,,
2004-01-23,48.74,2.8606,,,0.1421,0.6299,0.2999,,,,,,,0.034728,2.8304,,0.5449,,4.6925,3.6765,2.9918,0.5136,0.017855,6.8086,,5.5269,7.9927,0.4734,1.3589,6.9591,10.9052,0.5143,0.1288,0.1159,0.01977,0.689,,,,,,,,,,,,,,,,,,
2004-01-26,48.35,2.8926,,,0.1426,0.631,0.3004,,,,,,,0.035224,2.8535,,0.546,,4.7004,3.74,3.0047,0.5133,0.017899,6.824,,5.5544,8.0177,0.4818,1.3614,7.0244,10.9413,0.5164,0.1312,0.1159,0.019804,0.7001,,,,,,,,,,,,,,,,,,
2004-01-27,49.07,2.9246,,,0.1435,0.634,0.3018,,,,,,,0.035768,2.8899,,0.5489,,4.7226,3.791,3.0132,0.5155,0.017997,6.8335,,5.5963,8.0618,0.4879,1.3679,7.0857,10.9917,0.5305,0.1329,0.1164,0.019895,0.7099,,,,,,,,,,,,,,,,,,
2004-01-28,49.43,2.9182,,,0.1434,0.6359,0.3027,,,,,,,0.035539,2.8669,,0.5503,,4.7364,3.7557,3.0205,0.5188,0.017985,6.8768,,5.6187,8.086,0.4837,1.3715,7.074,11.0187,0.5358,0.1319,0.1165,0.019954,0.7036,,,,,,,,,,,,,,,,,,
2004-01-29,49.61,2.9289,,,0.1428,0.6371,0.3033,,,,,,,0.035781,2.8578,,0.5403,,4.7458,3.79,3.0341,0.5187,0.018009,6.9115,,5.6299,8.089,0.4877,1.3742,7.1157,11.0547,0.5422,0.133,0.1163,0.019992,0.7108,,,,,,,,,,,,,,,,,,
2004-01-30,49.42,2.9221,,,0.1426,0.6392,0.3043,,,,,,,0.036363,2.894,,0.5443,,4.7614,3.8478,3.0494,0.5188,0.017961,6.9474,,5.6801,8.1266,0.495,1.3787,7.1876,11.1092,0.5447,0.135,0.1166,0.020069,0.7209,,,,,,,,,,,,,,,,,,
2004-02-02,49.44,2.9221,,,0.1436,0.6408,0.3051,,,,,,,0.036251,2.8885,,0.547,,4.7743,3.8319,3.0446,0.5167,0.018064,6.9866,,5.7108,8.1417,0.4929,1.3825,7.1848,11.1393,0.5445,0.1343,0.1169,0.02012,0.7174,,,,,,,,,,,,,,,,,,
2004-02-03,49.09,2.9274,,,0.1444,0.6458,0.3075,,,,,,,0.036397,2.8779,,0.5541,,4.8112,3.8348,3.0697,0.5238,0.018091,7.036,,5.7353,8.2039,0.4932,1.3932,7.2127,11.2398,0.5536,0.1341,0.1183,0.020279,0.7189,,,,,,,,,,,,,,,,,,
2004-02-04,49.51,2.9045,,,0.144,0.6416,0.3055,,,,,,,0.036143,2.8451,,0.5473,,4.7807,3.8094,3.0473,0.5199,0.018057,6.997,,5.6686,8.1631,0.4899,1.3843,7.1664,11.1464,0.5503,0.1336,0.1178,0.020147,0.7143,,,,,,,,,,,,,,,,,,
2004-02-05,48.91,2.9278,,,0.1452,0.6477,0.3084,,,,,,,0.036353,2.8719,,0.5525,,4.8257,3.8346,3.0748,0.5262,0.018153,7.0325,,5.7463,8.2259,0.4932,1.3974,7.2209,11.2409,0.5593,0.1345,0.1189,0.020337,0.7192,,,,,,,,,,,,,,,,,,
2004-02-06,49.27,2.9502,,,0.1457,0.6502,0.3096,,,,,,,0.036284,2.8949,,0.5548,,4.8441,3.8688,3.0852,0.5295,0.018041,7.095,,5.7441,8.2671,0.4978,1.4027,7.2642,11.2995,0.5472,0.1355,0.119,0.020412,0.7251,,,,,,,,,,,,,,,,,,
2004-02-09,50.29,2.9561,,,0.1459,0.6507,0.3098,,,,,,,0.035985,2.8674,,0.557,,4.8475,3.8034,3.0889,0.5309,0.018133,7.0658,,5.7559,8.2609,0.4895,1.4038,7.2012,11.2798,0.5434,0.1334,0.1192,0.020419,0.7235,,,,,,,,,,,,,,,,,,
2004-02-10,49.63,2.9572,,,0.1455,0.6482,0.3087,,,,,,,0.035871,2.8567,,0.5503,,4.8298,3.7801,3.0805,0.5287,0.01825,7.0647,,5.7019,8.2328,0.4866,1.3986,7.1733,11.2452,0.5489,0.1327,0.1194,0.020348,0.7097,,,,,,,,,,,,,,,,,,
2004-02-11,49.63,2.9791,,,0.1473,0.6515,0.3102,,,,,,,0.03627,2.8776,,0.552,,4.8538,3.8282,3.0879,0.5335,0.018375,7.1548,,5.7206,8.2851,0.4924,1.4055,7.2439,11.3248,0.5526,0.1342,0.1199,0.020447,0.7175,,,,,,,,,,,,,,,,,,
2004-02-12,49.96,2.9732,,,0.1473,0.6504,0.3098,,,,,,,0.035884,2.8687,,0.5461,,4.8468,3.7827,3.0727,0.53,0.018374,7.1576,,5.7319,8.2618,0.4866,1.4035,7.1954,11.2091,0.5615,0.1326,0.1199,0.020414,0.7083,,,,,,,,,,,,,,,,,,
2004-02-13,50.05,3.005,,,0.1493,0.6526,0.3108,,,,,,,0.036017,2.8844,,0.5502,,4.8628,3.7953,3.0779,0.5324,0.018491,7.1765,,5.7298,8.299,0.4883,1.4082,7.2191,11.3365,0.5757,0.1333,0.1202,0.020483,0.7113,,,,,,,,,,,,,,,,,,
2004-02-16,50.74,3.0108,,,0.1492,0.6515,0.3102,,,,,,,0.03608,2.8908,,0.5532,,4.8542,3.8044,3.0781,0.5296,0.018457,7.1755,,5.7134,8.2744,0.4896,1.4057,7.2251,11.3257,0.5736,0.1335,0.12,0.02044,0.7128,,,,,,,,,,,,,,,,,,
2004-02-17,50.37,3.0191,,,0.1489,0.6531,0.311,,,,,,,0.035916,2.8926,,0.5536,,4.8663,3.7893,3.0929,0.5303,0.018483,7.1944,,5.7276,8.3085,0.4877,1.4092,7.2211,11.3486,0.5725,0.133,0.1202,0.020488,0.7102,,,,,,,,,,,,,,,,,,
2004-02-18,50.51,3.0279,,,0.1491,0.6555,0.3121,,,,,,,0.035863,2.8909,,0.5558,,4.884,3.7878,3.103,0.5313,0.018593,7.2458,,5.742,8.3437,0.4877,1.4142,7.2329,11.3939,0.5757,0.133,0.1208,0.020559,0.7102,,,,,,,,,,,,,,,,,,
2004-02-19,50.49,3.0375,,,0.1494,0.6559,0.3124,,,,,,,0.03597,2.9013,,0.5556,,4.8876,3.8472,3.1019,0.5328,0.018634,7.2759,,5.7608,8.347,0.4949,1.4154,7.2846,11.4223,0.5774,0.135,0.1208,0.020573,0.7202,,,,,,,,,,,,,,,,,,
2004-02-20,50.71,3.0464,,,0.1502,0.6584,0.3136,,,,,,,0.035932,2.9147,,0.5561,,4.906,3.8805,3.1125,0.5342,0.018801,7.3082,,5.7848,8.3692,0.4989,1.4206,7.3218,11.4733,0.5759,0.1361,0.1211,0.020648,0.7263,,,,,,,,,,,,,,,,,,
2004-02-23,50.56,3.0174,,,0.1503,0.6571,0.3129,,,,,,,0.03601,2.9081,,0.5574,,4.8955,3.9015,3.1031,0.5316,0.018735,7.2483,,5.7792,8.3619,0.5017,1.4176,7.3269,11.4408,0.5768,0.1368,0.1205,0.020599,0.7311,,,,,,,,,,,,,,,,,,
2004-02-24,50.1,2.993,,,0.1494,0.6535,0.3112,,,,,,,0.035742,2.8928,,0.5547,,4.8695,3.8738,3.0899,0.529,0.018808,7.2522,,5.7641,8.3168,0.498,1.4101,7.2815,11.392,0.5801,0.1359,0.1199,0.020488,0.7265,,,,,,,,,,,,,,,,,,
2004-02-25,50.09,3.0034,,,0.1505,0.6554,0.3121,,,,,,,0.035514,2.8948,,0.5548,,4.8837,3.856,3.1022,0.5292,0.018903,7.2761,,5.7858,8.3361,0.4955,1.4145,7.2728,11.4185,0.586,0.1353,0.1201,0.020544,0.7219,,,,,,,,,,,,,,,,,,
2004-02-26,49.63,2.9945,,,0.1492,0.6491,0.3091,,,,,,,0.035439,2.9029,,0.5486,,4.8366,3.8851,3.074,0.5246,0.018752,7.2448,,5.7263,8.2494,0.4994,1.4008,7.2693,11.3389,0.5856,0.1362,0.1193,0.020337,0.7284,,,,,,,,,,,,,,,,,,
2004-02-27,49.11,3.0224,,,0.1501,0.6541,0.3115,,,,,,,0.036096,2.9214,,0.5566,,4.8746,3.9313,3.0881,0.5292,0.018905,7.2782,,5.799,8.3234,0.5057,1.4119,7.3418,11.4253,0.5906,0.138,0.1202,0.020483,0.7358,,,,,,,,,,,,,,,,,,
2004-03-01,50.05,3.0428,,,0.151,0.6596,0.3141,,,,,,,0.036003,2.9413,,0.5637,,4.9149,3.9351,3.1164,0.5323,0.019106,7.3516,,5.858,8.3951,0.5055,1.4236,7.3759,11.513,0.5941,0.1379,0.1214,0.020644,0.7375,,,,,,,,,,,,,,,,,,
2004-03-02,50.61,3.0321,,,0.1496,0.6533,0.3112,,,,,,,0.035837,2.926,,0.5601,,4.8688,3.9246,3.077,0.5271,0.01898,7.3078,,5.7905,8.3085,0.5042,1.4103,7.3353,11.4184,0.5922,0.1376,0.1201,0.020455,0.7351,,,,,,,,,,,,,,,,,,
2004-03-03,49.92,2.9757,,,0.1472,0.6504,0.3098,,,,,,,0.03609,2.94,,0.5578,,4.8467,3.9828,3.0637,0.5243,0.018888,7.3064,,5.7805,8.2765,0.5112,1.4037,7.3714,11.3933,0.5767,0.1391,0.1195,0.020366,0.7445,,,,,,,,,,,,,,,,,,
2004-03-04,50.02,2.973,,,0.1462,0.6468,0.308,,,,,,,0.03578,2.9584,,0.5584,,4.8199,3.9568,3.0517,0.5226,0.018872,7.2512,,5.8132,8.2321,0.5082,1.3959,7.3223,11.3303,0.5825,0.1383,0.1188,0.020257,0.7415,,,,,,,,,,,,,,,,,,
2004-03-05,49.86,2.9607,,,0.1458,0.6476,0.3084,,,,,,,0.035585,2.9622,,0.5574,,4.8261,3.9556,3.0572,0.5242,0.018889,7.194,,5.831,8.2441,0.5079,1.3978,7.3095,11.3196,0.5793,0.1381,0.1187,0.020278,0.7408,,,,,,,,,,,,,,,,,,
2004-03-08,50.79,2.9512,,,0.1455,0.6462,0.3077,,,,,,,0.034708,2.9341,,0.5571,,4.815,3.8883,3.0455,0.5246,0.018927,7.2059,,5.7846,8.2125,0.4992,1.3946,7.2406,11.2896,0.5885,0.1361,0.1188,0.020229,0.7271,,,,,,,,,,,,,,,,,,
2004-03-09,50,2.9591,,,0.1453,0.6437,0.3066,,,,,,,0.034791,2.9308,,0.5549,,4.7971,3.866,3.0304,0.5234,0.018849,7.1152,,5.7222,8.1792,0.4973,1.3894,7.2088,11.2279,0.5907,0.1358,0.1183,0.02016,0.7252,,,,,,,,,,,,,,,,,,
2004-03-10,49.91,2.9158,,,0.1435,0.6379,0.3038,,,,,,,0.034787,2.9175,,0.5492,,4.7537,3.8688,3.0151,0.5179,0.018737,7.0425,,5.6686,8.1052,0.4964,1.3776,7.1727,11.1276,0.5821,0.1354,0.1172,0.019971,0.7256,,,,,,,,,,,,,,,,,,
2004-03-11,49.79,2.873,,,0.1439,0.6407,0.3051,,,,,,,0.035338,2.9474,,0.5514,,4.7744,3.9133,3.0422,0.5189,0.01889,7.0253,,5.702,8.1516,0.502,1.3829,7.2301,11.1695,0.5788,0.137,0.1177,0.020052,0.7339,,,,,,,,,,,,,,,,,,
2004-03-12,50.13,2.8448,,,0.144,0.6394,0.3045,,,,,,,0.034932,2.9437,,0.5556,,4.7646,3.8882,3.0433,0.5163,0.018849,6.9883,,5.6903,8.1259,0.499,1.3801,7.1843,11.1322,0.5779,0.1363,0.1177,0.020021,0.7287,,,,,,,,,,,,,,,,,,
2004-03-15,49.77,2.8296,,,0.1434,0.6361,0.3029,,,,,,,0.034793,2.8931,,0.5597,,4.7398,3.8544,3.0299,0.512,0.018697,6.978,,5.6696,8.0856,0.4942,1.3729,7.142,11.0795,0.5735,0.1351,0.1172,0.019918,0.7234,,,,,,,,,,,,,,,,,,
2004-03-16,49.34,2.8275,,,0.1421,0.6334,0.3016,,,,,,,0.03498,2.8721,,0.5567,,4.7193,3.829,3.0149,0.5104,0.018595,6.9335,,5.6411,8.061,0.4916,1.367,7.1186,11.0264,0.5712,0.1343,0.1167,0.019825,0.7181,,,,,,,,,,,,,,,,,,
2004-03-17,49.55,2.8573,,,0.1423,0.6348,0.3022,,,,,,,0.035607,2.8906,,0.5584,,4.7286,3.8589,3.016,0.5115,0.018556,6.9883,,5.6438,8.0769,0.4952,1.3694,7.1667,11.0675,0.5728,0.1352,0.1169,0.019867,0.7232,,,,,,,,,,,,,,,,,,
2004-03-18,49.97,2.8806,,,0.1431,0.6365,0.303,,,,,,,0.03618,2.8869,,0.559,,4.7405,3.8624,3.0335,0.513,0.018584,7.059,,5.6938,8.0855,0.4959,1.3727,7.1995,11.1097,0.5777,0.1355,0.1173,0.019916,0.7242,,,,,,,,,,,,,,,,,,
2004-03-19,51.02,2.8617,,,0.1427,0.6357,0.3026,,,,,,,0.035822,2.8811,,0.5544,,4.7343,3.8359,3.0371,0.5117,0.018661,7.0195,,5.6988,8.0831,0.4923,1.3709,7.1618,11.0822,0.5753,0.1345,0.1172,0.019892,0.7195,,,,,,,,,,,,,,,,,,
